GPU,sys_CPU,sys_GPU,config_accu,config_time,config_MLI,nrows_train,ncols_train,target_binary_dist,target_nclasses,recipe_individuals,train_data_size,weight,t_total
enabled,24,4,5,5,5,5666.0,248.0,,,8,1405168.0,3,8333.759999999998
enabled,32,4,5,5,5,40000.0,725.0,,,8,29000000.0,3,1920.28
disabled,4,0,5,5,5,65499.0,14.0,,,8,916986.0,3,913.58
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,2036.44
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,1962.6399999999999
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,1920.17
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,1732.38
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,1598.1599999999999
enabled,4,1,10,5,5,1460.0,80.0,,,8,116800.0,1,2447.87
disabled,16,0,5,5,5,23999.0,25.0,,,4,599975.0,1,334.38
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,2486.6200000000003
disabled,16,0,5,5,5,4209.0,366.0,,,4,1540494.0,1,618.47
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,2010.31
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,9166.039999999999
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,10135.45
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,11158.560000000001
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,11261.51
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,12010.14
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,12310.17
enabled,32,4,5,5,5,97630.0,725.0,,,8,70781750.0,3,11597.050000000001
enabled,32,4,5,5,5,148080.0,725.0,,,8,107358000.0,3,12533.05
enabled,4,1,5,5,5,2472000.0,22.0,,,4,54384000.0,1,63219.340000000004
disabled,8,0,5,5,5,250.0,5.0,,,8,1250.0,3,545.25
disabled,8,0,5,5,5,250.0,5.0,,,8,1250.0,3,526.08
enabled,32,7,4,3,6,17927.0,941.0,,,14,16869307.0,3,796.92
disabled,16,0,4,2,1,2500000.0,6.0,,,4,15000000.0,1,4625.92
disabled,21,0,6,5,5,2603.0,40.0,,,8,104120.0,3,1111.5
enabled,64,8,5,5,5,97630.0,725.0,,3.0,16,70781750.0,3,6617.89
disabled,21,0,5,5,5,3858.0,40.0,,,8,154320.0,3,1180.23
enabled,64,8,5,5,5,144997.0,4.0,,,16,579988.0,3,4597.01
enabled,64,8,5,5,5,148080.0,725.0,,3.0,16,107358000.0,3,5209.58
enabled,16,2,5,5,5,595212.0,58.0,,,8,34522296.0,3,2622.4199999999996
disabled,8,0,1,1,5,100000.0,31.0,,,4,3100000.0,3,140.9
enabled,64,8,5,1,5,144997.0,5.0,,,16,724985.0,3,523.0
enabled,64,8,5,1,1,144997.0,6.0,,7.0,16,869982.0,3,1042.8899999999999
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,2922.0699999999997
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3330.0699999999997
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3286.67
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,2549.48
enabled,4,1,5,1,5,23999.0,25.0,,,4,599975.0,1,170.82
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3210.99
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3250.0800000000004
enabled,8,1,10,10,5,10074.0,11.0,,,8,110814.0,3,52011.67
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3327.86
enabled,8,1,10,4,2,7051.0,11.0,,,8,77561.0,3,9080.98
enabled,64,8,5,1,1,147567.0,725.0,,3.0,16,106986075.0,3,3393.2799999999997
enabled,8,1,10,4,2,7163.0,11.0,,,8,78793.0,3,5829.089999999999
enabled,64,8,10,3,1,144997.0,8.0,,,8,1159976.0,3,1088.3600000000001
enabled,8,1,5,5,5,87258.0,9.0,,46.0,8,785322.0,3,27769.46
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,2984.97
disabled,8,0,5,5,5,250.0,5.0,,,8,1250.0,3,538.96
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,2840.8
enabled,8,1,7,5,1,27774.0,121.0,,,8,3360654.0,3,28685.170000000002
enabled,4,1,5,5,5,23999.0,25.0,,,4,599975.0,1,512.85
enabled,4,1,5,1,5,23999.0,25.0,,,4,599975.0,1,168.79
enabled,4,1,5,1,5,23999.0,25.0,,,4,599975.0,1,174.16
enabled,4,1,10,10,10,4950.0,94.0,,,8,465300.0,3,36279.56
enabled,8,1,10,10,2,7163.0,157.0,,,8,1124591.0,3,57809.719999999994
disabled,40,0,5,5,5,43054.0,158.0,,,4,6802532.0,1,755.45
disabled,16,0,3,3,1,1000000.0,6.0,,,4,6000000.0,1,5030.17
enabled,24,2,10,10,10,5625.0,19.0,,,8,106875.0,3,17991.629999999997
enabled,8,1,7,5,1,7181.0,13.0,,,8,93353.0,3,1736.27
enabled,8,1,7,9,5,7094.0,11.0,,,8,78034.0,3,2992.87
enabled,24,2,10,10,10,5625.0,19.0,,,8,106875.0,3,16497.5
enabled,4,1,7,5,5,4950.0,90.0,,,8,445500.0,3,657.63
enabled,4,1,5,5,5,20607.0,26.0,,,8,535782.0,3,933.17
enabled,4,1,5,5,5,610769.0,50.0,,,8,30538450.0,3,13465.21
enabled,16,2,10,10,1,595212.0,58.0,,,8,34522296.0,3,85875.54000000001
disabled,2,0,7,5,5,8384.0,61.0,,,8,511424.0,3,1777.01
enabled,24,2,10,10,10,5648.0,20.0,,,8,112960.0,3,21766.479999999996
disabled,4,0,5,5,5,266890.0,209.0,,,8,55780010.0,3,12608.84
disabled,2,0,6,5,5,9038.0,61.0,,,8,551318.0,3,1198.24
enabled,4,1,10,10,5,20607.0,26.0,,,8,535782.0,3,23232.0
enabled,8,1,10,2,1,29242.0,29.0,,,8,848018.0,3,23449.85
enabled,64,8,7,3,1,148080.0,725.0,,,16,107358000.0,3,2297.1600000000003
enabled,64,8,10,3,1,148080.0,725.0,,,8,107358000.0,3,5078.23
enabled,4,1,10,10,5,4950.0,74.0,,,8,366300.0,3,42765.6
enabled,64,8,10,3,1,148080.0,725.0,,,8,107358000.0,3,8761.77
enabled,64,8,10,3,1,148080.0,725.0,,,8,107358000.0,3,9070.06
enabled,64,8,10,3,1,148080.0,725.0,,,8,107358000.0,3,5028.12
enabled,64,8,10,1,1,148080.0,725.0,,,8,107358000.0,3,3094.3399999999997
enabled,64,8,10,1,1,148080.0,725.0,,,8,107358000.0,3,3157.07
enabled,16,2,10,10,10,595212.0,58.0,,,8,34522296.0,3,85634.36000000002
enabled,24,2,10,10,10,5597.0,11.0,,,8,61567.0,3,28279.45
enabled,24,2,10,10,10,5581.0,11.0,,,8,61391.0,3,26368.34
enabled,8,1,10,3,1,29242.0,29.0,,,8,848018.0,3,30347.02
enabled,16,2,10,10,10,595212.0,91.0,,,8,54164292.0,3,103644.11
enabled,4,1,5,5,7,126037.0,27.0,,,4,3402999.0,1,556.62
enabled,4,1,7,5,3,126037.0,27.0,,,4,3402999.0,1,1071.09
enabled,4,1,5,5,5,126037.0,27.0,,,4,3402999.0,1,1183.62
disabled,4,0,5,5,5,41188.0,21.0,,3.0,8,864948.0,3,12245.75
disabled,40,0,5,5,5,43054.0,158.0,,,4,6802532.0,1,708.09
disabled,4,0,5,5,5,1028.0,320.0,,,4,328960.0,1,675.89
disabled,4,0,5,5,5,5568.0,108.0,,,4,601344.0,1,287.95
disabled,40,0,5,5,5,147047.0,163.0,,,4,23968661.0,1,1511.16
disabled,4,0,5,5,5,5568.0,108.0,,,4,601344.0,1,239.79999999999998
disabled,40,0,5,5,5,147047.0,162.0,,,4,23821614.0,1,1151.98
disabled,40,0,5,5,5,147047.0,161.0,,,4,23674567.0,1,1214.1000000000001
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,1477.98
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,458.05
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,1468.04
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,876.07
enabled,8,1,10,3,1,26318.0,29.0,,,8,763222.0,3,32610.109999999997
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,810.79
enabled,24,4,7,5,10,5555.0,110.0,,,8,611050.0,3,762.17
enabled,4,1,5,5,5,226810.0,32.0,,,4,7257920.0,1,2290.4900000000002
disabled,2,0,10,5,5,9038.0,61.0,,,8,551318.0,3,10404.19
disabled,3,0,5,5,5,115.0,2.0,,,8,230.0,3,810.6300000000001
disabled,4,0,5,5,5,927.0,93.0,,,4,86211.0,1,260.35
enabled,4,1,5,5,5,226810.0,27.0,,,4,6123870.0,1,1008.95
enabled,4,1,5,5,5,226810.0,27.0,,,4,6123870.0,1,1019.15
enabled,4,1,5,5,5,226810.0,27.0,,,4,6123870.0,1,1155.87
enabled,4,1,5,5,5,226810.0,37.0,,,4,8391970.0,1,1007.42
enabled,4,1,5,5,5,226810.0,37.0,,,4,8391970.0,1,1211.1
enabled,4,1,5,5,5,226810.0,37.0,,,4,8391970.0,1,962.96
disabled,40,0,6,1,6,2226910.0,23.0,,,4,51218930.0,1,3024.84
disabled,4,0,5,5,5,32951.0,19.0,,,8,626069.0,3,1368.25
enabled,64,8,2,2,1,210453.0,12.0,,6.0,16,2525436.0,3,2292.3300000000004
disabled,2,0,5,5,5,9038.0,56.0,,,8,506128.0,3,2855.9600000000005
enabled,24,4,7,5,10,5565.0,522.0,,,8,2904930.0,3,78111.84000000001
enabled,64,8,5,1,1,148080.0,725.0,,,16,107358000.0,3,2575.3900000000003
enabled,8,1,9,5,5,6358.0,592.0,,,8,3763936.0,3,9890.51
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,1617.3099999999997
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,963.36
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,1714.6000000000001
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,369.37
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,1724.65
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,382.88
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,1051.79
enabled,64,8,2,1,1,210453.0,29.0,,6.0,16,6103137.0,3,2204.7
enabled,64,8,3,1,1,148080.0,725.0,,,16,107358000.0,3,2072.06
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,363.73
disabled,4,0,5,5,5,2491658.0,5.0,,,8,12458290.0,3,25062.7
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,366.39000000000004
enabled,24,4,1,1,1,100000.0,202.0,,,8,20200000.0,3,367.14
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,379.46999999999997
enabled,24,4,1,1,1,100000.0,202.0,,,8,20200000.0,3,297.59
enabled,64,8,5,1,1,148080.0,725.0,,,16,107358000.0,3,1888.3400000000001
enabled,24,4,1,1,1,100000.0,192.0,,,8,19200000.0,3,266.54
enabled,24,4,1,1,1,100000.0,202.0,,,8,20200000.0,3,396.52
enabled,24,4,1,1,1,100000.0,193.0,,,8,19300000.0,3,350.94
enabled,24,4,1,1,1,100000.0,202.0,,,8,20200000.0,3,319.62
enabled,64,8,5,1,1,148080.0,725.0,,,16,107358000.0,3,1649.3899999999999
enabled,24,4,1,1,1,100000.0,193.0,,,8,19300000.0,3,313.11
enabled,64,8,5,1,1,148080.0,725.0,,,16,107358000.0,3,1471.2600000000002
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3709.3599999999997
disabled,4,0,5,5,5,144.0,2.0,,,4,288.0,1,130.75
disabled,4,0,5,5,5,288.0,3.0,,,4,864.0,1,103.99000000000001
disabled,4,0,5,5,5,5000.0,7.0,,,4,35000.0,1,1508.2
enabled,64,8,2,1,1,210453.0,29.0,,7.0,16,6103137.0,3,2678.92
enabled,64,8,10,1,1,148080.0,725.0,,3.0,8,107358000.0,3,8850.130000000001
enabled,8,1,5,5,5,700347.0,7.0,,,8,4902429.0,3,1768.7900000000002
enabled,8,1,5,5,10,700347.0,7.0,,,8,4902429.0,3,1658.29
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,2864.63
disabled,4,0,5,5,5,1028.0,312.0,,,4,320736.0,1,842.22
enabled,12,2,5,1,6,629767.0,15.0,,,8,9446505.0,3,1245.58
enabled,8,1,5,5,5,700347.0,7.0,,,8,4902429.0,3,1792.72
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,4460.0
enabled,64,8,2,1,1,210453.0,29.0,,7.0,16,6103137.0,3,1718.1000000000001
enabled,8,1,5,5,5,700347.0,11.0,,,8,7703817.0,3,2658.72
enabled,12,2,5,1,6,629767.0,7.0,,,8,4408369.0,3,791.12
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3025.42
enabled,64,8,2,1,1,210445.0,29.0,,4.0,16,6102905.0,3,819.2299999999999
disabled,8,0,2,2,5,3692.0,91.0,,,4,335972.0,1,418.92
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,4350.52
disabled,8,0,2,2,5,3692.0,82.0,,,4,302744.0,3,1269.55
enabled,12,2,2,2,5,500000.0,81.0,,,4,40500000.0,3,1296.1799999999998
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,4413.41
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3454.31
enabled,12,2,5,5,5,3692.0,72.0,,,8,265824.0,3,4441.57
enabled,12,2,5,2,5,664098.0,71.0,,,8,47150958.0,3,5311.84
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3445.2599999999998
enabled,24,4,3,3,1,657936.0,197.0,,,8,129613392.0,3,2755.41
enabled,64,8,5,1,1,147567.0,725.0,,3.0,16,106986075.0,3,5694.64
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,6474.53
enabled,8,1,5,5,5,700347.0,7.0,,,8,4902429.0,3,1750.49
enabled,64,8,2,1,1,210453.0,29.0,,,16,6103137.0,3,3846.0000000000005
enabled,64,8,2,1,1,210453.0,29.0,,,16,6103137.0,3,4696.8099999999995
enabled,8,1,5,5,5,9998.0,7.0,,,8,69986.0,3,727.5699999999999
enabled,64,8,2,1,1,210450.0,29.0,,8.0,16,6103050.0,3,5020.99
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,4891.66
disabled,8,0,5,5,5,786177.0,16.0,,3.0,8,12578832.0,3,28698.129999999997
enabled,64,8,5,1,1,148080.0,725.0,,3.0,16,107358000.0,3,3494.33
disabled,8,0,2,2,5,3692.0,60.0,,,4,221520.0,3,993.3
enabled,8,1,5,5,10,99999.0,7.0,,,8,699993.0,3,396.44
disabled,8,0,2,2,5,3692.0,42.0,,,4,155064.0,3,785.75
disabled,8,0,5,5,5,99999.0,7.0,,,8,699993.0,3,443.5
enabled,8,1,5,5,5,99999.0,7.0,,,8,699993.0,3,473.9
disabled,4,0,5,5,5,1206.0,140.0,,,4,168840.0,1,329.4
disabled,8,0,9,8,6,17927.0,941.0,,,8,16869307.0,3,55013.490000000005
enabled,64,8,2,1,1,210453.0,29.0,,8.0,16,6103137.0,3,2187.3
disabled,4,0,5,5,5,3838.0,81.0,,,4,310878.0,1,332.36
enabled,8,1,5,5,5,700347.0,11.0,,,8,7703817.0,3,2771.43
enabled,4,1,5,5,5,576105.0,52.0,,,4,29957460.0,1,4247.43
enabled,4,1,5,5,5,576105.0,47.0,,,4,27076935.0,1,4913.22
disabled,2,0,5,5,5,891.0,12.0,,,8,10692.0,3,975.6700000000001
enabled,4,1,5,5,5,576105.0,42.0,,,4,24196410.0,1,4093.44
enabled,4,1,5,5,5,576105.0,37.0,,,4,21315885.0,1,5660.250000000001
enabled,4,1,5,5,5,576105.0,32.0,,,4,18435360.0,1,3247.3300000000004
enabled,4,1,5,5,5,576105.0,57.0,,,4,32837985.0,1,3031.2200000000003
enabled,32,8,5,5,5,671444.0,9.0,,5.0,16,6042996.0,3,9829.53
disabled,21,0,5,5,5,3858.0,40.0,,,8,154320.0,3,1445.07
disabled,21,0,5,5,5,3921.0,40.0,,,8,156840.0,3,1767.61
enabled,8,2,5,5,5,671444.0,9.0,,5.0,8,6042996.0,3,10332.49
disabled,21,0,5,5,5,919.0,71.0,,,8,65249.0,3,2171.95
disabled,21,0,5,5,5,919.0,72.0,,,8,66168.0,3,2168.71
disabled,21,0,5,5,5,2610.0,41.0,,,8,107010.0,3,4212.49
disabled,4,0,5,5,5,530682.0,38.0,,,4,20165916.0,1,3026.7499999999995
disabled,4,0,5,5,5,530682.0,36.0,,,4,19104552.0,1,3440.34
enabled,4,1,6,5,5,7823.0,34.0,,,8,265982.0,3,921.44
disabled,21,0,5,5,5,3928.0,44.0,,,8,172832.0,3,1879.2399999999998
disabled,21,0,5,5,5,3928.0,41.0,,,8,161048.0,3,2025.47
disabled,21,0,5,5,5,3928.0,41.0,,,8,161048.0,3,1320.07
disabled,21,0,5,5,5,3928.0,41.0,,,8,161048.0,3,1722.4199999999998
disabled,4,0,5,5,5,30000.0,25.0,,,8,750000.0,3,2182.44
enabled,20,2,5,5,5,29974.0,25.0,,,8,749350.0,3,2602.54
disabled,6,0,5,5,5,20028.0,25.0,,,8,500700.0,3,1369.64
enabled,20,2,10,7,7,150.0,6.0,,3.0,8,900.0,3,924.6600000000001
enabled,20,2,10,1,10,150.0,6.0,,3.0,8,900.0,3,1011.4300000000001
disabled,40,0,1,7,9,100.0,5.0,,3.0,4,500.0,1,232.41
disabled,40,0,10,6,6,100.0,5.0,,3.0,8,500.0,1,543.8100000000001
disabled,40,0,5,5,10,100.0,5.0,,3.0,4,500.0,1,96.25
disabled,40,0,7,5,10,100.0,5.0,,3.0,4,500.0,1,106.96
disabled,40,0,8,5,10,100.0,5.0,,3.0,4,500.0,1,209.83
disabled,40,0,8,5,1,100.0,5.0,,3.0,4,500.0,1,196.18
enabled,8,1,5,5,5,87210.0,12.0,,,8,1046520.0,3,1105.9899999999998
enabled,8,1,10,10,5,87210.0,12.0,,,8,1046520.0,3,8052.09
disabled,4,0,5,5,5,13021.0,160.0,,,8,2083360.0,3,793.13
enabled,32,4,5,5,5,393613.0,53.0,,,8,20861489.0,3,1793.67
enabled,64,8,2,1,1,210453.0,29.0,,8.0,16,6103137.0,3,2216.91
disabled,4,0,5,5,5,13021.0,158.0,,,8,2057318.0,3,1500.3799999999999
enabled,64,8,2,1,1,210453.0,29.0,,8.0,16,6103137.0,3,3040.86
enabled,64,8,2,1,1,210453.0,12.0,,8.0,16,2525436.0,3,2190.63
enabled,8,1,5,5,5,99999.0,7.0,,,8,699993.0,3,492.4200000000001
enabled,8,1,5,5,5,87210.0,12.0,,,8,1046520.0,3,474.68
enabled,8,1,5,5,5,9998.0,7.0,,,8,69986.0,3,724.79
enabled,6,1,5,5,5,1460.0,80.0,,,4,116800.0,1,749.5600000000001
enabled,8,1,5,5,5,99999.0,7.0,,,8,699993.0,3,424.11
disabled,4,0,7,5,5,13021.0,157.0,,,8,2044297.0,3,7786.4
enabled,8,2,5,5,5,4857.0,47.0,,,8,228279.0,3,411.48
enabled,32,6,5,5,6,295169.0,22.0,,,12,6493718.0,3,760.87
disabled,4,0,5,5,5,960.0,53.0,,6.0,8,50880.0,3,2794.64
enabled,20,2,5,1,5,150.0,5.0,,3.0,8,750.0,3,517.48
enabled,32,6,9,5,6,295169.0,22.0,,,8,6493718.0,3,2381.96
enabled,24,4,5,2,5,311229.0,34.0,,60.0,8,10581786.0,3,35017.259999999995
enabled,24,4,1,1,2,100000.0,34.0,,17.0,8,3400000.0,3,1178.8999999999999
disabled,4,0,5,5,5,891.0,11.0,,,8,9801.0,3,1390.6
disabled,4,0,3,1,1,891.0,9.0,,,4,8019.0,3,147.65
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,176.86
enabled,32,6,2,2,2,295169.0,22.0,,,12,6493718.0,3,587.35
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,176.44
enabled,4,1,5,5,5,23999.0,25.0,,,4,599975.0,1,422.9
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,210.26
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,175.92000000000002
enabled,64,8,5,1,1,290880.0,834.0,,3.0,16,242593920.0,3,5576.610000000001
disabled,21,0,5,5,5,3929.0,44.0,,,8,172876.0,3,1496.2300000000002
disabled,21,0,5,5,5,3929.0,44.0,,,8,172876.0,3,1885.18
enabled,64,8,1,1,1,100000.0,738.0,,,16,73800000.0,3,1470.32
enabled,32,4,10,10,10,393613.0,51.0,,,8,20074263.0,3,21902.530000000002
enabled,64,8,1,1,1,100000.0,738.0,,,16,73800000.0,3,840.5699999999999
enabled,64,8,1,1,1,100000.0,738.0,,,16,73800000.0,3,669.9100000000001
disabled,4,0,5,5,5,53787.0,287.0,,,8,15436869.0,3,16744.56
enabled,64,8,1,1,1,100000.0,738.0,,,16,73800000.0,3,846.4599999999999
enabled,64,8,1,1,1,100000.0,737.0,,,16,73700000.0,3,992.5400000000001
disabled,4,0,7,5,5,614.0,13.0,,,8,7982.0,3,976.55
enabled,64,8,1,1,1,100000.0,717.0,,,16,71700000.0,3,901.6
enabled,32,6,1,1,1,17927.0,7583.0,,,12,135940441.0,3,26550.94
disabled,20,0,2,2,2,187.0,132.0,,,4,24684.0,3,633.9000000000001
disabled,20,0,2,2,2,187.0,131.0,,,4,24497.0,3,180.57
disabled,20,0,2,2,2,187.0,111.0,,,4,20757.0,3,172.12
disabled,20,0,2,2,2,187.0,111.0,,,4,20757.0,3,433.53
disabled,20,0,2,2,2,1859.0,81.0,,,4,150579.0,3,218.92000000000002
disabled,20,0,2,2,2,1859.0,81.0,,,4,150579.0,3,622.53
enabled,64,8,1,1,1,100000.0,717.0,,,16,71700000.0,3,973.8799999999999
disabled,20,0,2,1,2,2134.0,102.0,,,4,217668.0,3,203.70000000000002
enabled,64,8,1,1,1,100000.0,717.0,,,16,71700000.0,3,802.65
disabled,4,0,5,5,5,87019.0,31.0,,,8,2697589.0,3,2528.9999999999995
enabled,64,8,1,1,1,100000.0,717.0,,,16,71700000.0,3,957.85
enabled,8,1,5,5,5,99999.0,7.0,,,8,699993.0,3,476.66
enabled,32,8,5,5,5,16568.0,1444.0,,,16,23924192.0,3,3242.2799999999997
enabled,32,4,10,10,10,393613.0,53.0,,,8,20861489.0,3,37402.490000000005
enabled,32,8,5,5,5,16568.0,1445.0,,,16,23940760.0,3,3333.3500000000004
enabled,64,8,1,1,1,100000.0,434.0,,,16,43400000.0,3,466.71999999999997
disabled,4,0,5,5,5,87020.0,23.0,,,8,2001460.0,3,4586.07
enabled,64,8,3,1,1,1000000.0,386.0,,,16,386000000.0,3,2549.1099999999997
enabled,32,6,1,1,1,100001.0,22.0,,,12,2200022.0,3,501.24
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,991.46
enabled,32,8,5,5,5,16568.0,1445.0,,,16,23940760.0,3,4566.28
enabled,32,8,5,5,5,16568.0,1445.0,,,16,23940760.0,3,4618.08
enabled,32,8,5,5,5,16568.0,1445.0,,,16,23940760.0,3,4759.200000000001
enabled,32,4,9,10,1,393613.0,52.0,,,8,20467876.0,3,14648.05
enabled,32,4,10,10,1,393613.0,52.0,,,8,20467876.0,3,18504.03
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,1020.52
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,982.1999999999999
enabled,64,8,1,1,1,100000.0,431.0,,,16,43100000.0,3,491.84999999999997
enabled,64,8,1,1,1,100000.0,429.0,,,16,42900000.0,3,366.66
enabled,8,1,5,5,5,99999.0,7.0,,,8,699993.0,3,538.78
disabled,8,0,5,5,5,15003.0,6.0,,,8,90018.0,3,2086.4
enabled,64,8,1,1,1,100000.0,411.0,,,16,41100000.0,3,1540.77
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,914.4599999999999
enabled,64,8,1,1,1,100000.0,414.0,,,16,41400000.0,3,1622.1299999999999
disabled,4,0,10,10,5,13021.0,157.0,,,8,2044297.0,3,49311.6
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,1028.35
enabled,64,8,1,1,1,100000.0,325.0,,,16,32500000.0,3,3245.63
enabled,64,8,1,1,1,100000.0,430.0,,,16,43000000.0,3,2817.47
enabled,64,8,1,1,1,100000.0,302.0,,,16,30200000.0,3,468.94
enabled,64,8,1,1,1,100000.0,278.0,,,16,27800000.0,3,460.46
enabled,64,8,1,1,1,5427.0,357.0,,,16,1937439.0,3,509.71000000000004
enabled,64,8,1,1,1,100000.0,421.0,,,16,42100000.0,3,516.5300000000001
enabled,64,8,1,1,1,5427.0,357.0,,,16,1937439.0,3,597.96
enabled,32,6,8,5,6,1328445.0,22.0,,,8,29225790.0,3,10753.29
disabled,4,0,5,5,5,7109.0,21.0,,,8,149289.0,3,2077.78
disabled,4,0,5,5,5,5822.0,86.0,,,8,500692.0,3,1618.22
enabled,8,1,1,1,1,1049468.0,79.0,,,4,82907972.0,1,4549.57
enabled,8,1,7,7,7,16568.0,1445.0,,,8,23940760.0,3,2288.13
enabled,12,1,1,1,5,150.0,5.0,,3.0,4,750.0,3,131.1
enabled,12,1,1,1,5,150.0,5.0,,3.0,4,750.0,3,130.17
enabled,12,1,5,5,5,150.0,5.0,,3.0,8,750.0,3,955.78
enabled,32,6,1,1,1,100000.0,22.0,,,12,2200000.0,3,1110.4
disabled,8,0,5,5,5,120.0,20.0,,5.0,8,2400.0,3,1451.0800000000002
enabled,24,4,5,5,5,43978.0,31.0,,,8,1363318.0,3,531.18
enabled,32,6,5,5,6,295169.0,22.0,,,12,6493718.0,3,1997.13
enabled,6,1,5,5,5,1460.0,80.0,,,4,116800.0,1,746.65
enabled,8,1,7,7,7,16568.0,1445.0,,,8,23940760.0,3,7957.959999999999
enabled,32,6,1,1,1,100000.0,23.0,,,12,2300000.0,3,524.14
enabled,32,6,1,1,1,100000.0,23.0,,,12,2300000.0,3,494.54
enabled,32,8,5,5,5,43978.0,31.0,,,16,1363318.0,3,369.56000000000006
enabled,8,1,7,7,7,16568.0,1445.0,,,8,23940760.0,3,10432.42
enabled,8,1,7,7,7,16568.0,1445.0,,,8,23940760.0,3,10483.269999999999
disabled,2,0,5,5,5,9038.0,49.0,,,8,442862.0,3,3130.2200000000003
enabled,8,1,7,7,7,13254.0,1394.0,,,8,18476076.0,3,12263.08
enabled,32,2,5,3,5,69442.0,40.0,,,4,2777680.0,1,2185.56
enabled,32,2,3,3,3,69444.0,40.0,,,4,2777760.0,1,658.67
enabled,64,8,1,1,1,100000.0,437.0,,,16,43700000.0,3,586.11
disabled,8,0,5,5,5,15003.0,6.0,,,8,90018.0,3,3861.63
disabled,2,0,6,3,6,9038.0,46.0,,,8,415748.0,3,1556.3700000000001
disabled,8,0,6,7,6,10000.0,26.0,,3.0,8,260000.0,3,8981.85
enabled,64,8,1,1,1,100000.0,325.0,,,16,32500000.0,3,697.14
enabled,64,8,1,1,1,100000.0,407.0,,,16,40700000.0,3,658.2500000000001
disabled,2,0,6,2,7,9038.0,42.0,,,8,379596.0,3,1144.8999999999999
